Price,Close,High,Low,Open,Volume
Ticker,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS
Date,,,,,
2026-02-13,420.6499938964844,428.8999938964844,419.54998779296875,426.0,23233320
2026-02-16,425.6000061035156,426.70001220703125,418.25,419.0,12403028
2026-02-17,424.45001220703125,425.5,420.6000061035156,423.6499938964844,6427007
2026-02-18,426.3500061035156,427.3999938964844,421.3500061035156,425.70001220703125,7333331
2026-02-19,416.3999938964844,425.95001220703125,415.8500061035156,425.70001220703125,6473423
2026-02-20,421.3500061035156,423.3999938964844,415.0,415.0,6603883
2026-02-23,430.70001220703125,431.79998779296875,420.3500061035156,423.0,10399627
2026-02-24,427.70001220703125,432.45001220703125,425.79998779296875,430.8999938964844,15016915
2026-02-25,424.95001220703125,430.1499938964844,421.3999938964844,425.5,10192468
2026-02-26,424.54998779296875,426.70001220703125,421.70001220703125,426.70001220703125,13417228
2026-02-27,415.20001220703125,422.3500061035156,414.45001220703125,420.5,17806739
2026-03-02,413.1000061035156,414.6000061035156,407.1000061035156,410.0,15236666
2026-03-04,403.3500061035156,410.5,402.20001220703125,405.0,18393751
2026-03-05,407.29998779296875,410.04998779296875,402.3500061035156,403.6000061035156,14963265
2026-03-06,399.79998779296875,406.70001220703125,399.0,403.70001220703125,17512726
2026-03-09,386.3500061035156,393.8500061035156,385.1000061035156,390.0,20275976
2026-03-10,391.8500061035156,394.25,387.5,390.5,21346381
2026-03-11,383.20001220703125,391.1000061035156,379.95001220703125,388.8500061035156,29991868
2026-03-12,375.29998779296875,380.1499938964844,374.04998779296875,377.0,25048123
2026-03-13,366.8500061035156,373.6000061035156,363.3999938964844,373.0,32178086
