Price,Close,High,Low,Open,Volume
Ticker,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS
Date,,,,,
2026-02-13,203.17999267578125,206.85000610351562,202.55999755859375,206.58999633789062,25870923
2026-02-16,205.80999755859375,206.1199951171875,200.5500030517578,201.0,17932490
2026-02-17,203.0800018310547,205.8000030517578,201.66000366210938,205.5,18506676
2026-02-18,209.02999877929688,209.6999969482422,203.5500030517578,203.5500030517578,48357001
2026-02-19,205.41000366210938,211.38999938964844,204.25,211.0,27749813
2026-02-20,208.36000061035156,209.3000030517578,204.72999572753906,206.41000366210938,26605844
2026-02-23,208.13999938964844,210.10000610351562,205.5,210.0,23377191
2026-02-24,209.1300048828125,209.5399932861328,206.75,207.2100067138672,23413086
2026-02-25,214.63999938964844,216.4499969482422,209.39999389648438,210.10000610351562,48873839
2026-02-26,215.52000427246094,215.9499969482422,213.00999450683594,215.9499969482422,25522669
2026-02-27,212.3300018310547,215.89999389648438,211.66000366210938,215.5,25598534
2026-03-02,211.00999450683594,214.33999633789062,204.5,205.0,30523310
2026-03-04,196.72999572753906,207.0,194.42999267578125,207.0,72096617
2026-03-05,200.57000732421875,203.0399932861328,197.6300048828125,198.5,41033397
2026-03-06,198.4600067138672,202.1999969482422,197.10000610351562,199.5,28551376
2026-03-09,191.00999450683594,193.6999969482422,187.02999877929688,193.4499969482422,43019965
2026-03-10,195.0,196.63999938964844,192.0,194.00999450683594,25783308
2026-03-11,194.74000549316406,198.8800048828125,194.0,197.13999938964844,34207226
2026-03-12,193.47000122070312,194.66000366210938,190.10000610351562,193.99000549316406,24413736
2026-03-13,183.50999450683594,192.5,182.25999450683594,191.9499969482422,42660832
