Price,Close,High,Low,Open,Volume
Ticker,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS
Date,,,,,
2026-02-13,2023.199951171875,2035.0,2012.699951171875,2035.0,756233
2026-02-16,2050.89990234375,2055.0,2022.199951171875,2023.199951171875,812257
2026-02-17,2044.4000244140625,2052.60009765625,2035.0,2045.0,252282
2026-02-18,2060.60009765625,2065.89990234375,2040.0,2040.0,611189
2026-02-19,2033.199951171875,2068.0,2025.0,2068.0,659450
2026-02-20,2058.5,2063.89990234375,2021.0999755859375,2033.199951171875,459679
2026-02-23,2051.60009765625,2069.0,2039.800048828125,2050.0,1070139
2026-02-24,2043.300048828125,2050.0,2032.0999755859375,2040.0,1054129
2026-02-25,2049.300048828125,2074.89990234375,2043.0,2050.0,508162
2026-02-26,2041.300048828125,2063.800048828125,2028.0,2057.0,493126
2026-02-27,1993.4000244140625,2039.5999755859375,1986.5999755859375,2022.699951171875,1323479
2026-03-02,1941.9000244140625,1990.0,1927.0,1950.0,1595247
2026-03-04,1889.300048828125,1909.4000244140625,1860.199951171875,1909.4000244140625,2209959
2026-03-05,1911.800048828125,1917.9000244140625,1878.9000244140625,1897.800048828125,1515601
2026-03-06,1868.9000244140625,1908.9000244140625,1865.0,1908.9000244140625,2267317
2026-03-09,1841.5,1844.5999755859375,1802.0,1839.0999755859375,1009617
2026-03-10,1867.800048828125,1873.800048828125,1840.4000244140625,1845.0999755859375,885047
2026-03-11,1795.300048828125,1874.800048828125,1791.0,1861.0,1298364
2026-03-12,1770.800048828125,1794.4000244140625,1763.0999755859375,1786.9000244140625,1095963
2026-03-13,1738.0,1779.199951171875,1726.0999755859375,1760.0999755859375,1390677
