Price,Close,High,Low,Open,Volume
Ticker,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
Date,,,,,
2026-02-13,1414.5999755859375,1434.4000244140625,1410.699951171875,1425.300048828125,12228083
2026-02-16,1411.5999755859375,1414.0,1400.5,1404.0,5000042
2026-02-17,1407.5,1413.5999755859375,1393.5999755859375,1406.199951171875,11756187
2026-02-18,1408.199951171875,1412.300048828125,1398.9000244140625,1410.0999755859375,4758071
2026-02-19,1388.800048828125,1412.300048828125,1384.800048828125,1408.5,14323091
2026-02-20,1394.5,1403.699951171875,1384.0,1388.5,10337877
2026-02-23,1399.4000244140625,1408.300048828125,1395.300048828125,1400.0,10728445
2026-02-24,1384.800048828125,1400.9000244140625,1382.300048828125,1400.9000244140625,18274784
2026-02-25,1400.5,1407.4000244140625,1388.199951171875,1391.800048828125,16297015
2026-02-26,1404.9000244140625,1410.0,1392.0999755859375,1405.0999755859375,27288792
2026-02-27,1378.9000244140625,1402.199951171875,1376.699951171875,1400.0,15096898
2026-03-02,1374.0,1379.199951171875,1355.0,1355.0,16928683
2026-03-04,1365.4000244140625,1376.0,1326.0,1326.0,20009132
2026-03-05,1357.5999755859375,1370.800048828125,1347.5999755859375,1368.9000244140625,17590491
2026-03-06,1313.4000244140625,1357.5999755859375,1310.4000244140625,1339.0,22778852
2026-03-09,1278.4000244140625,1282.699951171875,1251.0999755859375,1272.699951171875,16116652
2026-03-10,1311.9000244140625,1315.0,1285.5999755859375,1287.5999755859375,19136143
2026-03-11,1294.5999755859375,1306.5,1290.9000244140625,1300.0,13224259
2026-03-12,1266.5,1280.5,1258.300048828125,1275.699951171875,19676187
2026-03-13,1254.800048828125,1262.300048828125,1248.699951171875,1251.9000244140625,17342777
